cost_obs,qaly_obs,cost_aed,qaly_aed,cost_mla,qaly_mla,cost_mlg,qaly_mlg,dc_mla_obs,dq_mla_obs,dc_mla_aed,dq_mla_aed,dc_mlg_obs,dq_mlg_obs,dc_mlg_aed,dq_mlg_aed,dc_mlg_mla,dq_mlg_mla,dc_aed_obs,dq_aed_obs
8779.178427927904,6.540955166816293,7183.329231357391,6.558530029019283,6945.95091962699,6.555772933989817,7810.3990933466885,6.56152342653904,-1833.2275083009135,0.014817767173524565,-237.37831173040104,-0.0027570950294659724,-968.7793345812152,0.02056825972274723,627.0698619892974,0.002993397519756691,864.4481737196984,0.005750492549222663,-1595.8491965705125,0.017574862202990538
7399.185967451992,6.3525889776136015,6235.033310830786,6.3713318618790495,5209.961744033734,6.37138510192797,5389.8570903648015,6.379310917790157,-2189.2242234182577,0.018796124314368612,-1025.0715667970517,5.324004892059975e-05,-2009.3288770871904,0.026721940176555492,-845.1762204659844,0.00797905591110748,179.89534633106723,0.00792581586218688,-1164.152656621206,0.018742884265448012
10054.492370961407,6.558851039842072,6035.696646668412,6.5721569115261875,7307.80411772719,6.567595920727188,7350.3412048846785,6.570476187813642,-2746.688253234217,0.008744880885116046,1272.1074710587782,-0.004560990798999853,-2704.1511660767283,0.011625147971570549,1314.644558216267,-0.0016807237125453511,42.53708715748871,0.002880267086454502,-4018.795724292995,0.0133058716841159
7383.361213094032,6.496671504726101,6750.869579174962,6.541133117731669,5575.279282096203,6.539533451000656,6865.837156593074,6.55504650470175,-1808.0819309978287,0.042861946274554974,-1175.5902970787592,-0.001599666731013194,-517.5240565009581,0.058374999975648656,114.96757741811143,0.013913386970080488,1290.5578744968707,0.015513053701093682,-632.4916339190695,0.04446161300556817
5143.03932359539,6.190706935407226,3041.573526314037,6.20149745090604,3017.9584455034806,6.200638647515508,4115.698469401536,6.202929107191987,-2125.080878091909,0.009931712108282476,-23.615080810556265,-0.0008588033905319037,-1027.3408541938534,0.012222171784761038,1074.1249430874996,0.0014316562859466586,1097.7400238980558,0.0022904596764785623,-2101.465797281353,0.01079051549881438
6141.851071561197,6.858188452628522,5887.268795383647,6.885189321328733,5225.331851411159,6.881517718693089,5555.601327736959,6.88765039172703,-916.5192201500386,0.023329266064566312,-661.9369439724878,-0.0036716026356442555,-586.2497438242381,0.029461939098507806,-331.6674676466873,0.002461070398297238,330.2694763258005,0.006132673033941494,-254.58227617755074,0.027000868700210567
6214.462968657722,4.954080978070919,5060.02933805762,4.960902135040433,4689.106288873281,4.962015789392941,6369.462494927972,4.967079534337491,-1525.3566797844405,0.007934811322022561,-370.9230491843391,0.0011136543525083198,154.9995262702505,0.012998556266571981,1309.433156870352,0.00617739929705774,1680.356206054691,0.00506374494454942,-1154.4336306001014,0.0068211569695142416
5870.192412226437,6.642638106131585,6368.670682825187,6.648321459625435,4919.624857913128,6.650090971951198,5648.99017571618,6.654867864311853,-950.5675543133093,0.00745286581961313,-1449.0458249120593,0.0017695123257635004,-221.20223651025753,0.012229758180267503,-719.6805071090075,0.006546404686417873,729.3653178030518,0.004776892360654372,498.47827059875,0.00568335349384963
7883.663688255028,6.795843234830656,5956.520983400796,6.824831601349972,5895.685862266673,6.820204732157945,8381.287004204694,6.825986282757968,-1987.977825988355,0.024361497327289428,-60.835121134122346,-0.004626869192026817,497.623315949666,0.030143047927311706,2424.7660208038988,0.0011546814079954615,2485.601141938021,0.005781550600022278,-1927.1427048542328,0.028988366519316244
7603.066023188123,6.393241953675135,5127.223388340642,6.405752669348525,4348.862394456105,6.405790011335435,4293.530362589233,6.409181223330761,-3254.203628732018,0.012548057660300316,-778.3609938845366,3.734198691063284e-05,-3309.53566059889,0.015939269655626198,-833.6930257514086,0.003428553982236515,-55.33203186687206,0.0033912119953258824,-2475.8426348474813,0.012510715673389683
9567.42026066545,6.557331268804487,7854.293883663908,6.576711990922261,7416.066931321588,6.577691885787083,6523.810219741397,6.594965133091821,-2151.353329343863,0.020360616982596724,-438.22695234232015,0.000979894864822306,-3043.6100409240535,0.03763386428733462,-1330.4836639225105,0.0182531421695602,-892.2567115801903,0.017273247304737893,-1713.126377001543,0.019380722117774418
