p_sz,sens,spec,p_se,rrr,pe_d,pe_u,pd_ceeg,pd_clin,c_aed_d,c_aed_a,c_aed_c,aed_d,c_aed_ac,c_aed_cc,aed_dc,c_se_e,c_se_l,icu_red,c_ceeg,c_hosp,c_icu,c_szwu,c_epi,u_dec,p_rec,pd_b,pd_e,ceeg_d,cost_obs,qaly_obs,cost_aed,qaly_aed,cost_mla,qaly_mla,cost_mlg,qaly_mlg
0.14021012397106017,0.9299057612522451,0.49317175603543084,0.06270569117748101,0.5176606339581782,0.02789506267699481,0.14887642193370426,0.9922645287915643,0.22429939405405544,302.7830295501725,1239.3453054862405,305.5379338569814,69.8608238561445,934.7636704814947,107.43888102837667,36.574855120238084,15510.23780043311,57734.700636327376,1.4294677024280564,1648.7206712868287,3530.9471156601353,3181.1746145637762,1994.2162323358407,14673.087472327486,0.13484914762292355,0.10047649899632527,0.02426205765172016,0.026554099820015453,2.0,10002.189343520395,6.449755430997055,6672.115935877287,6.485203019080437,6283.431941816385,6.484110808596183,5423.150984996212,6.497513012826661
0.1209513580003846,0.8306956173460415,0.4533540616600123,0.13600828996991987,0.6205118283394588,0.008080488174215621,0.08043228657437636,0.976478293115639,0.280795112093697,158.74982185738716,1103.800077198554,244.14089266580444,77.21191701963171,839.8828001078348,208.68848707844683,33.03550229903031,8676.297791137673,54129.14896166589,0.7023381401875276,1538.8193018937907,3436.2418469300205,10002.860977027955,1320.5972739070723,26133.70843525696,0.179716899099352,0.09537822621414772,0.03729087305426236,0.015040290676594533,3.0,8635.23330746475,6.134037718922784,4783.6596914337515,6.161404673128866,5109.537110756433,6.157827728532986,5986.2185575781505,6.163847334841196
0.10818793371405534,0.7710170358025779,0.46928616234628234,0.13312726523712384,0.3865029939852522,0.019887032177786743,0.05277829744595254,0.9813063486909342,0.2649246416758009,176.05608258415407,2401.982780735415,414.0807922079537,68.49731426544012,1069.3911154681746,138.3299851146387,27.099239961241555,11698.27216434418,36541.09532703612,1.2274625976950462,2589.437766322425,2848.9906095105366,7328.275411406138,2684.68352456197,19054.56018567264,0.18211588042592955,0.14958622720869136,0.023633084969628237,0.01480073644065402,3.0,6397.919312123934,6.4952540284361735,6917.223998239491,6.509824121317459,6207.084996383054,6.507292165488963,7886.687949035196,6.513976186145845
0.05991455574119087,0.849004316551497,0.49165057338833307,0.13149126698221325,0.5018607154777667,0.03933206908655854,0.09483832895560948,0.9813522722083348,0.42387077321185845,154.62302032102173,864.9804919052208,541.0700901152145,109.95686824388795,1127.143095721959,99.13318228221333,33.97448448530746,18945.989342611305,36635.55235230406,1.0768498295248379,1086.2421962178694,3105.1641125295564,4872.944584655018,2641.519305831763,16949.265923061168,0.0723126870786064,0.18900308732991952,0.04830249443054774,0.05278943694656557,3.0,3600.9395486521576,5.878056343736399,3354.443052714856,5.8902920736556155,2941.865504469509,5.890374016441579,3847.1368694953203,5.896548536123323
0.06595241359360403,0.8154802554459714,0.5090632594880468,0.07078586143893342,0.3718891550372962,0.020135847696183276,0.1651371544508153,0.956924640907972,0.21090611822671812,174.5285843113246,746.6223737317277,483.88393998071336,21.776908054615607,877.6883618514445,96.35803016531821,15.785443131072816,10100.218349057686,31498.595340909047,1.0962787223986115,1262.2175976750602,3020.2744970951135,5674.495552010748,1922.7802482584689,14353.16242849541,0.06904212136538575,0.11550383069393612,0.027384117514684975,0.009010874177020034,5.0,4286.623866046355,6.419899237125019,4097.509836563433,6.42688220577703,3756.484113054955,6.425955432487662,5581.780939444672,6.430974385746618
0.0832440337804754,0.8201753532761904,0.4927187918286746,0.05574138124671819,0.4512750485360298,0.027729261488731827,0.10967649921858807,0.9584656415491652,0.40601702624396124,196.42039749428605,1218.4323560882638,257.1822791402993,76.71047899245302,815.4591597833725,136.12830164842842,29.11218637418503,9583.73560943782,33064.98076042422,1.3130994236749203,831.0493414432876,3279.293603388776,5616.809998962666,2419.587134461848,12070.914110387268,0.09518629774098321,0.0730107814665152,0.050999846983487994,0.0012088291637702064,2.0,4763.854014894596,5.8311757575721765,4286.080595827326,5.835691919635395,3942.3768388104418,5.83608551278914,3478.9364261673404,5.840043292291321
0.1239200558879734,0.8750352289731469,0.49728804353805534,0.10441830852350906,0.6397199645711723,0.009349146372296967,0.15016655396050618,0.9098114008219857,0.2472248706292605,163.07362998857852,990.9038575589902,575.4732750839639,101.75031833148259,915.8160256272982,190.39320632235388,36.9518305749426,10164.132410111233,66750.7096092501,0.6825607029424055,1091.4777736190101,3562.054022636587,4466.064301855272,2784.70816687872,24800.572018623763,0.1603135461021828,0.13604730230581194,0.044526681924296985,0.03798731324720295,2.0,10216.071792054803,5.9260557400326626,5410.097469816485,5.971281774304711,5496.554136952804,5.9674487117903485,4681.655893602226,5.978109901811575
0.09811494735029028,0.8919208167513121,0.4912389850102646,0.10204123712791459,0.4425325047308631,0.05521789485212101,0.15351525247695275,0.902810642206979,0.29741229871122987,206.6090828668462,1055.1015008754168,588.392301355347,69.89957979971106,1385.8039208644666,46.63498533982381,36.80044032748744,13536.007346317694,28325.0191043158,0.5691401710057757,1466.2658307900863,2792.078017865747,10037.897416758764,2328.746247259612,12068.332645386494,0.17646134262880453,0.20377440591185153,0.01597084645805231,0.02199702283011469,4.0,5904.487892537706,6.693194867476063,5141.662961397549,6.71658899394891,4634.775622042958,6.715384133403466,6278.123985812447,6.725476965362332
0.06658878945595613,0.8250310275288462,0.5118865408289421,0.03502440659162676,0.43444312295571397,0.031588459577095614,0.0998897540708422,0.9235948787057024,0.34352045941745035,110.37378573566671,1537.1433971632036,673.6303372737267,38.07027963442331,1063.5727619826637,98.54388448777874,8.575092165253698,6527.017261005251,29861.599412383137,0.7333367577556268,1080.9029528638994,3352.6655514333106,4404.965865380629,2396.912250703808,15235.236623168337,0.092981913959711,0.09377227526894531,0.03498798153203501,0.014469966794674435,4.0,3993.439924689271,6.221087497350436,4579.664932643829,6.228743637919799,3797.1331562213427,6.228060075083192,4656.63654023268,6.231855788115705
0.17363974187086026,0.8359948548785989,0.527014547392328,0.03485480768331033,0.5231608654138765,0.026468742833387713,0.16457235304643025,0.9766145137662238,0.1636421835488009,184.264102842864,1383.1800507600385,247.4954127502985,28.557781186381924,892.2332804508658,234.8958017767694,36.43802716287159,11165.054727533845,35567.07412779592,1.0498949585268755,1136.6288706337539,3923.1267275399196,8600.551033539206,3641.664897956166,8510.538444887847,0.1493854388328667,0.27467362282297764,0.024787967042119136,0.02644126041531739,3.0,13077.757283283325,6.390797951922778,8050.926031641395,6.452340661638914,8380.912923038699,6.442716746873985,7069.231817353804,6.460857949868019
0.12945730930995414,0.873430262751095,0.5138475436298512,0.0846657871143575,0.551222098982101,0.02461211341541437,0.23039236069373828,0.9536417819862353,0.36471260147728557,215.85141422757417,1266.6352231677502,525.0589307936555,83.11514031592527,1469.9947546128426,111.52979099171564,19.27822727526185,11399.13467568367,39069.42776048104,1.222320266346187,1280.4640304516754,3089.59373622695,3740.309634463667,3761.7635043399227,8907.594116927106,0.1779030448647106,0.2837307313248396,0.0072553479018684095,0.02986454549481228,2.0,8582.030386058197,6.897923561446847,5858.971151316007,6.9531556715771154,5576.800389026475,6.947700387680111,5094.069551716773,6.9661619811498845
0.10150634730621978,0.8524026024491461,0.5428704637872737,0.10996978576008234,0.38692597025402564,0.029112831224547598,0.21203254903547436,0.978914681119974,0.4325139314499332,228.2229783934879,1398.757772434525,276.2015398354511,56.95671942273293,1295.7573342345947,137.96207416867995,28.395508915858215,12394.65529493485,19932.69944519849,0.664121602676169,1377.8422188066404,3347.436036814478,3272.447478538006,2673.723466233054,13400.71262997559,0.10508072649151431,0.1797361265694017,0.004106800346176468,0.03548633427417747,3.0,6724.993998807417,7.03043434555001,6026.101461529822,7.054283295717849,5503.340341506078,7.051871647167829,5766.97265654724,7.066725416901193
0.11366008580873817,0.7881973512804807,0.5131723951729296,0.07164473433696518,0.1287642556579633,0.040489528600790796,0.11626749533042727,0.8830173989894033,0.37774985971329333,227.6288434413087,981.8740563312472,428.2094762585037,63.378273987578815,1684.2670389618463,130.11783505841706,28.6237493152964,12573.837713207993,47023.326253885636,0.9842128839339702,3025.8546315528397,3263.2184562223874,4408.707824350174,1994.8924576520049,13141.008658326515,0.06568476103305362,0.13879932259789365,0.0047361139151059165,0.01622124318970429,3.0,7059.148272682892,7.038808960391431,7787.89467580274,7.040804412315093,7246.085020675144,7.041309406107672,10027.131953644779,7.050847096538147
0.07447861596218562,0.9112468222272074,0.4411236604576041,0.09196284393507098,0.4257608392356808,0.02645741672047953,0.18771893714454516,0.9695753715316906,0.31071013640478795,192.42173235803864,1265.3815842377674,326.93991534998946,19.331609428684953,1003.870029005462,67.11537586677846,14.635335535595814,15120.435956814292,19769.24231374419,1.292341741022286,1402.3405928394839,2097.9303356711625,3221.267163523285,2314.67909927989,16845.933498159287,0.13225516380619698,0.15435613407209223,0.00892326451882491,0.025410803314351662,2.0,4132.383340476297,6.912411805258895,4157.719573337356,6.930480132562554,3623.4189869647134,6.929221965810438,3685.6147462368026,6.938530396067784
0.08826196208794006,0.8775964419372291,0.4967166128197575,0.05359539043399692,0.35454400978988276,0.02788307948825447,0.16633370295352648,0.9882261203784863,0.2601024196225752,145.80175516344664,2204.611699373225,424.7058945469524,65.34996560357257,1642.528801392814,148.3828465904985,11.354725089644237,19767.0601485428,44798.788348879476,0.6536015610520663,893.2920047516831,2643.7058631927707,3960.0193454078153,2217.938475890477,9376.871183520469,0.08788570428472114,0.0898989991550478,0.02067173401039812,0.03672268289190629,3.0,4756.558255592576,6.572034874274695,5845.268367939238,6.586743171297206,4814.926271524366,6.586164869377153,4414.52344869919,6.599077014965337
0.1125453392935702,0.7696424434908622,0.5013422779797635,0.14365483758765862,0.3444994674110991,0.020627855871775062,0.06774386406611646,0.9329912591694084,0.20542709026107853,217.90320108354177,2055.662143122783,337.8757136752598,50.51903445356082,1706.3641289872648,183.4107949796262,14.670622355414865,5960.151985286298,33943.75542795125,0.9203516338668516,1473.3053627393208,3744.9359480728326,1804.2096605775575,5038.186855528009,14680.528128821083,0.11860109927684721,0.400046883125632,0.037684686483570096,0.014531340120165447,2.0,8862.913198406824,6.1196780593837925,8421.085379726457,6.135974011832022,7944.847034178418,6.132885823089527,7197.658462583113,6.141383710586954
0.10895775033852483,0.8768031168246435,0.5024903338749216,0.18180658865966753,0.3142240659376865,0.03182954731600312,0.11258754136349712,0.9375053717847498,0.25339724631646166,146.36934554842748,2146.7433035882464,266.6389589737584,25.79014760118108,1755.824947665518,199.35981803464324,38.066965270294915,8506.80340757645,29916.430411861107,1.2036273656583072,1471.4106875569826,3782.8510009464967,4888.343735825766,1930.6910269664108,14345.305339611568,0.11865925318545209,0.2147149895532016,0.017728141004681022,0.02240187956175974,3.0,8173.44146312372,6.648809109201026,8164.901061987744,6.665157328837505,7350.842947565119,6.663620879442461,6956.686540864469,6.673748222057945
0.11030347709130786,0.9041146379366697,0.48141905268480195,0.08774774282714423,0.6911960859336759,0.029050939796278485,0.182128786984992,0.9757401289858583,0.2371244388740001,267.60242499044136,2007.824726063935,691.8984263256176,53.49415997133027,905.8242220563548,217.85159036843538,18.849486079541375,9413.966372654391,40709.39932691295,0.3078830733181655,836.9478268590888,3197.158598810148,7233.057632060395,2516.7208462567514,13214.944520072171,0.13626150133397663,0.08942637755904118,0.03765431323907413,0.00759909338048721,4.0,7587.843833632305,6.1328098748269255,5310.481452529672,6.159581413858463,4561.030804792452,6.158019835636834,4435.843833223523,6.163733644218482
0.12155597319450007,0.8785773031435044,0.4785284881323578,0.06735573971809351,0.5154414555656063,0.015405667341691427,0.09420513999346204,0.9593647743644264,0.19340108590320435,145.7041143835588,1447.6256942623165,578.6198644498685,40.35077840073808,910.0319664000176,101.14193206789203,7.7605470647469765,16491.88353123551,41736.77036434343,0.6928668527950593,1786.7363348197907,4185.466334818806,3609.726598264431,2935.901109802534,18505.692605530687,0.1245186952630223,0.1975636152100999,0.023822608420288213,0.02085644423359393,5.0,9760.932389741516,6.479301493445857,6901.692864191422,6.507100334963117,6617.534365919195,6.5044185102051495,9084.18936280466,6.513344476526974
0.12097427795283267,0.8685828926181335,0.5694983681287918,0.12931829690357577,0.4012641488655362,0.03086595016349868,0.07659962433821374,0.9756408053902784,0.3066391615707598,259.61907703244344,1405.1620907413062,241.39983416348684,34.070661079995034,1560.8519655323914,104.38501898172484,38.293910991585875,4954.184141065683,60176.495634329396,0.9595728515930977,800.4457191388766,3263.58954803513,3385.807191126464,3179.560290865948,11448.657783219012,0.17148534958144449,0.05792538896591768,0.011488247292202611,0.002685976034427694,5.0,8173.26328599164,6.843630077623055,6799.806752021505,6.857454007135394,6296.261304142791,6.856356215357357,6057.273220158754,6.86146053681236
0.11002169034533935,0.8811994978050693,0.5298275782684596,0.15937089738640844,0.3079601140887701,0.0056100524482969654,0.09992021200989787,0.9732155056858636,0.13623200067234853,178.85971145709604,2015.0347462991645,850.140943137957,35.991554162007034,1057.6470837807428,217.5711464655453,34.502268796629,9920.532458356533,32478.37062833269,1.0428206457804035,1690.312339795749,3056.003283487765,3965.7145551355475,1792.114934085649,5549.714751739028,0.10771611707710767,0.05184585534323055,0.017408609597939276,0.01771604100903761,2.0,6592.611166708186,6.6717080514117875,7606.38528056005,6.682846106645932,6422.424481708018,6.682244319106235,5164.390454055416,6.691806977671648
0.1620808145467669,0.8435725656327143,0.5657873387674445,0.06570688549404598,0.5028682219945018,0.021323610511111417,0.07277225383501205,0.917046921983965,0.30503467224195313,164.55234206824989,2820.7725030178904,411.745738832339,65.28972054321271,1950.9026797417705,270.56285504356634,26.472062710255493,7584.201539670515,24470.23882779368,0.4272410329780714,921.978180673722,2894.394370644369,6513.824063560519,1847.606160334377,10884.4019827538,0.18750836776014373,0.11349573785450637,0.0017056837442862064,0.009302653850582498,3.0,8418.03407058158,7.105641389079481,7581.942828737563,7.135770324376566,6597.499497105261,7.132284458949245,5898.076022643969,7.140662259054491
0.14657102705908379,0.8532214669515882,0.5197004979459083,0.11125248095212742,0.29637976575640795,0.048688798642440516,0.25982701302054484,0.9950727762057051,0.3946606102918727,149.62461840579877,1731.2688898401714,772.4623642147541,81.22068336988382,1171.802146949029,154.02110574480258,35.131346458605975,7623.202182910814,39802.12842806512,0.4010708403353947,1259.8209202225364,2907.2993214539997,7166.906215447865,2820.387989250205,17130.90304369638,0.11885297476798352,0.23059105421978426,0.008365309007145676,0.0007080258730657532,5.0,11632.809657296184,6.913074751745196,10838.436128438585,6.926591742880513,10160.569676494119,6.926024149182755,8886.40584737901,6.94295128961663
0.07340978429501321,0.7527369961963409,0.525808925826357,0.08602115681111,0.42838778455743076,0.04832436529675721,0.0531848817275837,0.9345384099857372,0.30950205964281924,248.4787664586369,1975.8469161370124,336.20952184720153,77.95973769536144,783.5194442069482,75.19531358063993,13.8546358780801,10836.060991382225,29912.511026292676,0.3343626605321981,1353.6983359394221,3060.047742445364,3051.075485079447,2800.617204234539,23477.35717213547,0.1086221440369013,0.18732888735133155,0.03939495408100846,0.02202607346694537,4.0,4430.803767080354,6.101557647101953,5093.2367619349325,6.11035698572778,4318.572764166731,6.109283768888406,5551.939074792473,6.113659992319397
0.12581282738533833,0.7846934310946101,0.5143200666477314,0.13197709670177396,0.3818168357269252,0.031673909511687304,0.11172755077139664,0.8869377949535928,0.23539909916935378,173.07301493206282,2094.098703838136,431.2340709335913,57.19247629045637,1019.7205945587862,159.42851406545083,28.60834603056412,14451.29710734208,43557.39741594146,1.4729409739152761,1550.6592915623307,2823.0313796764112,4447.136839932989,1324.644063716324,11830.790535943692,0.1284030143006341,0.04206068562752165,0.028264865119174032,0.025257129553308805,3.0,7377.375753748719,6.36087827368713,7258.975277187633,6.379747320659326,6629.121230937466,6.376503855645693,6449.121977307579,6.385633560521865
0.1375895588120189,0.8874334453984167,0.49275067536924033,0.05147977440103973,0.6601628288015332,0.024695279310180982,0.21768638904694884,0.8830650261966664,0.25654128254559916,216.50365132692122,2394.361438441746,497.7954183516132,107.8079247138692,1660.1878857724191,107.85626821413419,25.565059653066267,10139.30490248853,44181.8686214733,0.5197041102146333,1689.6555245246532,3488.545870365588,5083.110916177044,4361.38732064607,14495.077109653625,0.17430817046596106,0.1529086998065425,0.005557818381081013,0.03984428099873735,4.0,10774.982279400174,6.940340891203943,6770.400005665244,7.011276638215951,6251.930731353153,7.0052284947239825,7816.884048638981,7.021315831328746
0.04944936314563272,0.7779838884155709,0.492957863456136,0.09271049495856191,0.48150742288722603,0.01030520756222577,0.12962590450986433,0.9188942523239529,0.2689304804806241,179.11469719578963,1712.9570263973085,731.1888965597193,79.35400825907844,665.431649206658,117.23767861200658,24.534357184533942,19223.604278139035,48912.81121945738,0.6032283935605509,1656.8618894008262,2409.0883418468366,5223.47538464589,2814.055096093986,23079.828736652213,0.0819127291870871,0.11615091102613664,0.045234984834693265,0.02202999461429136,3.0,3018.2084772713724,5.968496522582293,4188.179311796873,5.973662862651918,3302.8222842098894,5.973635695051701,4349.816374637209,5.97803857749541
0.11372193190694385,0.8567197371224045,0.5027600884674102,0.16613720656045286,0.6102754555215726,0.05642630219291547,0.10746591803195713,0.9771602202891639,0.4213900252811573,125.51422449053587,1421.290572680141,428.83719838633357,80.1129524422852,2036.0734562049006,115.95558105211444,9.747861980052198,22426.188485076374,42140.95647806831,1.376175066148447,1322.288926701282,3516.198118969953,3598.4816593541027,1281.3315501239142,13701.282638181006,0.12301862403003254,0.16202318377931466,0.010530663585263554,0.004158147095111902,3.0,7804.2641563764755,6.872082583808439,5017.1552888901515,6.891119332565997,4837.0552473440275,6.889790312795414,5927.105901406092,6.895171124902549
0.17316960657333316,0.827604214052355,0.5163323883448934,0.03520110140267704,0.49091196525365444,0.02218897314039718,0.06006482781281442,0.9773410232120181,0.29909836157502856,164.86042497303436,1763.1004846717333,381.7237433046453,36.48196131578097,1581.9909166952257,55.56490474091368,14.028159736181584,5576.865084716235,46968.34249031133,0.932334266152766,1435.8784881297047,2580.774595136647,3115.5119139241506,1487.225106748957,13172.665407550447,0.130835341720029,0.14683061854985796,0.016719149840125982,0.014675702110869264,2.0,8195.989957438396,6.6669245717774555,6482.165073182511,6.6976728009844155,6170.79952281033,6.692940409231886,5782.3100138065965,6.70072548034289
0.18031063677408435,0.9021759052534954,0.4989781947111543,0.0861965929685045,0.4363048209356977,0.027898714554972337,0.09153992666238124,0.9784140043079637,0.32373298524661287,165.62027899145104,1039.0142710664209,373.5110983208987,14.85207840508964,2075.7171712174672,82.83681786065446,37.66071546537224,9540.56786110686,31081.274784363366,1.2381810131773339,1043.873193665349,4013.300144567167,5777.459310707245,1415.4069540036226,12120.830868918785,0.06345016405192579,0.04696553301284895,0.03495127976292455,0.04423227145951845,3.0,11917.304717773506,6.156402571799448,8295.87286522796,6.194004652077765,8181.2075459986145,6.190593861868409,7392.702049464129,6.202690545976833
0.1544078653202294,0.8291992634184473,0.5449341109017937,0.11283310013218326,0.3504510750273558,0.010305136668081817,0.10257555711529408,0.9281169523574809,0.37449900708042794,154.48888931768843,3287.247932746234,223.22717310716425,53.007159737107806,803.0573784541367,149.73915362190098,20.366388843539248,14648.772395955131,47555.964166265236,0.968661087557673,2025.5051829543845,3879.0778874435614,5855.00539372772,2614.3177825084954,15034.60574173623,0.09777316702502588,0.1541830776845177,0.01013489870213483,0.02003903026088073,3.0,11165.596589974977,6.856992770314028,10917.565256867554,6.8768605630681545,9850.465647258843,6.874386009964816,8702.78774198441,6.8864168520065885
0.13614780957510708,0.8383689357710855,0.5737510674856785,0.07221457396602202,0.30804908504161405,0.04350499106460322,0.066163696439613,0.8796340813152307,0.331857809485244,184.4466713348828,2338.6951147812165,375.15300960215893,56.18903785287844,1278.0226521779866,171.6284392461448,11.992316624863218,13011.579351461363,37550.14396123216,0.642087379334367,2505.144141984996,4299.200756065975,5624.477114924527,2234.1155178353024,15905.345379565872,0.15543747359155152,0.10972295565248553,0.04207411144225574,0.0089295181656505,4.0,9878.481708443342,6.017533773868966,9733.719252275308,6.029247484762858,8775.293207370598,6.028450289451191,10747.360498218102,6.035719934790838
0.16335528592769033,0.8498355322374807,0.44809749044949077,0.10217970599402894,0.44258905671196913,0.02997249848687549,0.11226980033772473,0.9967811492548309,0.25866300406423665,182.37211712362298,1368.5853124643563,698.6645907636821,80.52277425832568,1476.3302646175518,136.16357067371854,40.20649288903438,13504.903509106869,38060.992500559965,0.8465317097908697,1297.5809221210277,3345.4408236671634,4379.74169207064,2721.9499786313913,15080.980965886545,0.1157437896556352,0.1659258278352745,0.008042241332603834,0.03999714144151902,3.0,11112.820480512908,6.876393882425642,8444.02976698491,6.919249530056728,8334.037321502003,6.913913939248373,7703.4954482236335,6.931351163542843
0.19583265186559,0.8629265003842119,0.48769607822974526,0.07725160953001751,0.34967016043833077,0.024669036534889603,0.11797737185940928,0.9608638279553401,0.35981056906336956,111.63804475402988,1002.2895767494323,532.5479533406149,100.6851332829927,1346.1102867161896,53.38100447904196,13.243586719840259,11190.201029287395,30765.675624138497,1.3705903174480294,622.1771780077,4299.556764153274,4923.901719319719,3321.4609628043063,16360.839555214747,0.0990609227027854,0.18657247361567084,0.03101108632454226,0.01604994079272477,2.0,15182.052522848087,6.267503413395053,11519.817356244708,6.289534761894096,11607.573762901467,6.288070415118538,8142.1702113254105,6.304863871410448
0.1466495619661413,0.8395437732405585,0.5104838925611742,0.14379467991004555,0.25911652896854476,0.02827233202472321,0.06524263475597529,0.9577967514189513,0.5033740839484031,202.1947205546391,2110.930350031202,264.8463864652971,40.169159790206116,1170.2873134857034,154.40488925971567,15.654845323138131,15050.471067139391,29999.48414732946,0.4799013861943248,809.2979829794768,2965.4126062210453,4969.6939619127315,3580.25508401997,8027.23323738589,0.0603649648232717,0.036620280307645,0.009955929035955597,0.032557336929193194,3.0,7804.256087017197,6.868372915110384,8360.015795618801,6.881410387543919,7550.810252193098,6.879975889273737,6350.412479843139,6.889486980236813
0.13050473628048379,0.723564379730843,0.5346677030296487,0.1375842040467993,0.3220256624440924,0.0296714799337934,0.1028676519251794,0.9197144458653851,0.43098570460191016,161.40837303850003,693.0362569532825,346.9138977976526,103.01821693722222,1273.8676640887008,169.7324582435675,12.037913995972655,9682.657535838598,25908.543096590423,0.8526871809153017,1102.979654287671,4213.363747385301,7848.332223060114,3454.0846503411112,18198.9844515971,0.18229305865516737,0.1528274668154498,0.027193722461278602,0.04017876758982559,4.0,9769.585098212994,6.360533974503735,7824.886512946456,6.382718301521683,8142.727552738965,6.377853206735173,8415.105310794987,6.391433977932367
0.11399585474190793,0.8939378855807869,0.5514867933565367,0.09104928280465485,0.26544846225545293,0.01909502334307985,0.1673334914065201,0.9594938869805617,0.2993749442963495,208.9663206510682,1266.5345696067352,451.09776316697406,51.85897928371272,1513.757756217488,153.20175256000294,37.7934105389187,17821.191783402246,46637.18274007086,1.297175838831406,850.7606975208058,2879.825138745201,3842.9414902732456,2296.305118547199,13064.635445391126,0.16219303131426427,0.1138477180172863,0.02402757232100251,0.010693902097049178,3.0,7164.497425960558,6.481071639999488,7189.291254830953,6.491741245605195,6476.3330478786365,6.491731031976628,5108.321577668769,6.504333791289946
0.163548588240103,0.8612010961240989,0.4992817746895631,0.09946398944485993,0.2911493655134637,0.027569253605781927,0.12616659878762565,0.9897536136945253,0.39470954126386815,173.54065309970932,1099.8101278798877,319.7806631761891,26.141146211949263,1407.248670308284,135.44349252910462,9.69674704443762,14575.233332054497,25586.461921154583,1.2635602399802588,1892.0552930288165,3854.08449545689,5821.869510815718,1392.2920347528366,14267.431992910759,0.07249647217975964,0.06118338115883273,0.04324262431489729,0.0006524851632926015,2.0,10797.503251560389,6.002407783633053,9246.948474894807,6.0109976719082585,9031.792579323313,6.01023730871461,7877.264809965843,6.01787488358346
0.14542680431397134,0.8894416389206371,0.43269511207154226,0.14178881658152065,0.36238682525973565,0.06617219202340979,0.21603178274474968,0.9437249864660374,0.1572139806905731,143.06837488683888,1726.605886688154,574.364962593102,92.81776356022493,1531.7656050378848,104.3324117250392,17.48051262259598,11637.554102037822,40195.13650711289,1.2208983374200975,1549.6725637711709,3102.597008777296,5722.90350693836,2164.6181869090065,6780.783437342941,0.17735012598078473,0.20782118923880705,0.020346004424660377,0.0222378062818926,4.0,9963.748283657465,6.528665746706286,8797.05639962379,6.561244512733118,8303.225770583535,6.5590427536170655,8513.504009393857,6.583304515957676
0.12212136508837407,0.7517788618347218,0.5186372464165303,0.16434963123047935,0.34758432226478997,0.015447743188625091,0.03957858679638844,0.960401354350115,0.33739937684074567,137.96590612982442,1110.5026361268363,435.19567990459944,97.88103063885094,2105.7273781301246,128.5567741777087,33.179092058625045,9168.719189215957,33750.86598287575,1.3489899254577142,1858.1748979179413,3897.5905605673765,5696.739636011575,3335.0192108525857,14026.675524542423,0.1384207282702281,0.008538537458263296,0.02946551988639322,0.04547614905521317,3.0,8433.831276744184,6.32424598298736,7186.027970482728,6.340627064852752,7146.069828152961,6.3378341518711485,8307.828947898432,6.346646529455746
0.1121042707258754,0.8774598001546507,0.48045780259272164,0.07059349759871023,0.3750788631942756,0.040779255218385185,0.05967982444664168,0.9784069281500059,0.4024094815503783,242.4769638347746,1366.1718019012364,421.814879124918,89.61025613391193,1270.5214490097178,119.70700336000709,18.827798642226288,15410.579497810788,20901.087626305325,0.7758158224784123,799.5957553805879,3856.99340909436,3621.1675627346076,2577.2866125208775,21690.14332743041,0.0937229040242536,0.2247496687165796,0.006237010962375369,0.025289294225981033,3.0,7610.148600420631,6.983107251962855,6786.206359496284,6.998238608305209,6291.904235881814,6.997944823007167,5789.999972188101,7.0066288263820145
0.132553574223753,0.9236034035059212,0.5336498027764025,0.07342344602554308,0.4595156114310624,0.024253191852867288,0.1306704735659057,0.982771778171163,0.2405428520856293,229.57535129183938,1291.325016523404,433.13407404965227,81.99207536722948,1684.4864874201419,79.12270107431762,18.71402124485563,11696.692598160382,27344.060552154635,1.236825288502256,1853.2040561285403,4145.524017084306,3186.823821063455,2824.8422120291507,16384.82032950982,0.16587337872279379,0.1486642607621901,0.009947316286379461,0.027925133353858763,3.0,10493.983610636978,6.845822357095637,7625.868757312476,6.878831135682763,7119.929552754392,6.878091380348589,7453.577751470834,6.893780981332008
0.1278145488344854,0.776471749107598,0.524985583624241,0.11180306795541624,0.4362864197372879,0.02661748434188963,0.10787063102893595,0.9342022239603703,0.1820586870923289,154.44469852517514,2945.028897879035,442.1028099553581,38.70646369639096,1159.3710395630987,145.47458510064263,33.21506428321225,12260.240149258196,34009.73230866415,0.771420244209625,1517.9862295866064,3105.7824262494787,3733.5698887440735,3330.1956980444947,16657.77913924019,0.1978854193269308,0.13986702136837145,0.05542948672814734,0.015069853785495876,4.0,8583.039139319166,5.686167569785901,8379.952129120164,5.710763546980065,7544.172816831532,5.705823293013872,7726.384169021151,5.713730943178356
0.125504657736451,0.7605113940178352,0.5204966662772323,0.0749937870364803,0.4482647608945635,0.015867688188069124,0.07321663524678326,0.9454094034088575,0.2597315661841569,340.81866041588944,1197.0207250377618,207.01941054516735,59.143910322826954,798.1559232107852,182.5915697414385,16.481336816309597,18196.368012000803,23133.853879393962,0.6288678708128482,1373.6663449397784,3096.5083245563105,7284.652365303341,982.8288078252826,9113.937314492954,0.07429247544186442,0.13520031492641976,0.009864565753839597,0.003739649230455577,4.0,6675.875165299382,6.899571061055074,5428.174376563317,6.909900526646869,5348.202480078554,6.908223123014454,6608.1374725325495,6.913339124438105
